"date","명절","암송아지","숫송아지","농가수취가격_600kg","지육_평균","지육_1등급","도매_등심1등급","소비자_등심1등급","year","week","wday","비고"
2024-12-05,NA,2418000,3686000,6495000,18131,17031,57114,88420,2024,49,"목",NA
2024-12-04,NA,2414000,3698000,6498000,18141,16854,55550,89040,2024,49,"수",NA
2024-12-03,NA,2435000,3731000,6436000,17969,16699,57081,88760,2024,49,"화",NA
2024-12-02,NA,2431000,3717000,5503000,15362,15632,NA,88860,2024,49,"월",NA
2024-11-29,NA,2450000,3724000,6207000,17329,16622,58165,88140,2024,48,"금",NA
2024-11-28,NA,2450000,3724000,6284000,17542,16708,56605,99320,2024,48,"목",NA
2024-11-27,NA,2489000,3733000,6329000,17670,16742,58658,94810,2024,48,"수",NA
2024-11-26,NA,2489000,3753000,6327000,17663,16672,56063,94870,2024,48,"화",NA
2024-11-25,NA,2499000,3738000,5095000,14225,15995,59186,94880,2024,48,"월",NA
2024-11-22,NA,2584000,3724000,6195000,17296,16400,59186,94670,2024,47,"금",NA
2024-11-21,NA,2583000,3729000,6369000,17780,16796,55751,97510,2024,47,"목",NA
2024-11-20,NA,2571000,3738000,6421000,17925,16757,55690,97420,2024,47,"수",NA
2024-11-19,NA,2587000,3754000,6297000,17579,16560,57423,97230,2024,47,"화",NA
2024-11-18,NA,2582000,3750000,5034000,14054,15538,57497,97490,2024,47,"월",NA
2024-11-15,NA,2610000,3740000,6184000,17263,16554,58551,97520,2024,46,"금",NA
2024-11-14,NA,2620000,3708000,6266000,17494,16519,59589,99510,2024,46,"목",NA
2024-11-13,NA,2642000,3721000,6238000,17414,16349,55778,97860,2024,46,"수",NA
2024-11-12,NA,2706000,3698000,6225000,17379,16362,58984,97800,2024,46,"화",NA
2024-11-11,NA,2505000,3686000,4762000,13293,15127,58759,97690,2024,46,"월",NA
2024-11-08,NA,2515000,3707000,6053000,16897,16403,58759,97150,2024,45,"금",NA
2024-11-07,NA,2441000,3651000,6159000,17195,16520,61371,96760,2024,45,"목",NA
2024-11-06,NA,2441000,3651000,6424000,17935,16361,60005,82010,2024,45,"수",NA
2024-11-05,NA,2446000,3671000,6222000,17371,16243,60014,82100,2024,45,"화",NA
2024-11-04,NA,2474000,3548000,4070000,11361,14774,61575,82050,2024,45,"월",NA
2024-11-01,NA,2495000,3564000,5916000,16516,16346,61575,82230,2024,44,"금",NA
2024-10-31,NA,2548000,3582000,6109000,17056,16263,59003,90180,2024,44,"목",NA
2024-10-30,NA,2534000,3590000,6107000,17049,16102,60124,95280,2024,44,"수",NA
2024-10-29,NA,2546000,3641000,6137000,17132,16160,62222,96310,2024,44,"화",NA
2024-10-28,NA,2532000,3681000,5118000,14288,14367,NA,93640,2024,44,"월",NA
2024-10-25,NA,2496000,3702000,5938000,16578,16533,61016,94710,2024,43,"금",NA
2024-10-24,NA,2489000,3684000,6104000,17041,16348,61736,99880,2024,43,"목",NA
2024-10-23,NA,2485000,3693000,6228000,17388,16451,64910,99180,2024,43,"수",NA
2024-10-22,NA,2491000,3730000,6289000,17557,16465,60577,99050,2024,43,"화",NA
2024-10-21,NA,2510000,3729000,5380000,15020,15235,NA,98920,2024,43,"월",NA
2024-10-18,NA,2547000,3758000,6198000,17302,16653,64655,98060,2024,42,"금",NA
2024-10-17,NA,2540000,3781000,6250000,17448,16540,60066,98200,2024,42,"목",NA
2024-10-16,NA,2567000,3799000,6309000,17614,16476,65096,97130,2024,42,"수",NA
2024-10-15,NA,2564000,3827000,6381000,17813,16459,62667,98700,2024,42,"화",NA
2024-10-14,NA,2559000,3825000,5367000,14984,15688,59004,99300,2024,42,"월",NA
2024-10-11,NA,2608000,3879000,6301000,17590,16526,64889,97700,2024,41,"금",NA
2024-10-10,NA,2623000,3867000,6244000,17431,16353,64893,92850,2024,41,"목",NA
2024-10-09,NA,2599000,3871000,6195000,17294,16458,64721,91370,2024,41,"수",NA
2024-10-08,NA,2570000,3850000,6331000,17674,16338,66215,91350,2024,41,"화",NA
2024-10-07,NA,2536000,3850000,4649000,12978,15424,63672,91810,2024,41,"월",NA
2024-10-04,NA,2510000,3854000,6142000,17148,15902,64408,93240,2024,40,"금",NA
2024-10-03,NA,2493000,3831000,6366000,17772,16470,70246,93280,2024,40,"목",NA
2024-10-02,NA,2488000,3814000,6372000,17790,16424,65867,98310,2024,40,"수",NA
2024-10-01,NA,2521000,3783000,6404000,17879,16501,65982,95820,2024,40,"화",NA
2024-09-30,NA,2497000,3767000,5374000,15003,16016,61796,95900,2024,40,"월",NA
2024-09-27,NA,2498000,3772000,6385000,17825,16589,64725,96400,2024,39,"금",NA
2024-09-26,NA,2484000,3744000,6423000,17932,16339,65520,98750,2024,39,"목",NA
2024-09-25,NA,2493000,3714000,6406000,17885,16303,67212,90730,2024,39,"수",NA
2024-09-24,NA,2538000,3736000,6431000,17953,16346,67913,90910,2024,39,"화",NA
2024-09-23,NA,2576000,3769000,6185000,17267,15612,NA,87720,2024,39,"월",NA
2024-09-20,NA,2528000,3822000,6023000,16814,15604,NA,85530,2024,38,"금",NA
2024-09-19,NA,2463000,3825000,NA,NA,NA,NA,92470,2024,38,"목",NA
2024-09-18,NA,2453000,3811000,NA,NA,NA,NA,85810,2024,38,"수",NA
2024-09-17,NA,2470000,3814000,NA,NA,NA,NA,85700,2024,38,"화",NA
2024-09-16,NA,2468000,3816000,6731000,18792,17298,75522,85700,2024,38,"월",NA
2024-09-13,NA,2472000,3803000,6731000,18792,17298,75522,85200,2024,37,"금",NA
2024-09-12,NA,2472000,3803000,6552000,18291,16999,75881,81570,2024,37,"목",NA
2024-09-11,NA,2439000,3783000,6632000,18514,16971,78739,90170,2024,37,"수",NA
2024-09-10,NA,2395000,3734000,6568000,18335,17051,76884,87540,2024,37,"화",NA
2024-09-09,NA,2400000,3720000,6689000,18674,17160,70588,85210,2024,37,"월",NA
2024-09-06,NA,2407000,3740000,6418000,17917,16939,69853,79940,2024,36,"금",NA
2024-09-05,NA,2360000,3705000,6583000,18379,17316,70469,83940,2024,36,"목",NA
2024-09-04,NA,2396000,3689000,6532000,18237,17226,67181,87670,2024,36,"수",NA
2024-09-03,NA,2407000,3697000,6457000,18027,16932,65617,92150,2024,36,"화",NA
2024-09-02,NA,2398000,3646000,6144000,17152,16656,64984,92110,2024,36,"월",NA
2024-08-30,NA,2404000,3641000,5938000,16578,16506,64195,88420,2024,35,"금",NA
2024-08-29,NA,2397000,3640000,6195000,17294,16826,63622,87570,2024,35,"목",NA
2024-08-28,NA,2375000,3634000,6234000,17405,16575,61279,84730,2024,35,"수",NA
2024-08-27,NA,2381000,3612000,6223000,17372,16216,59273,83650,2024,35,"화",NA
2024-08-26,NA,2385000,3622000,5441000,15191,15662,60635,83310,2024,35,"월",NA
2024-08-23,NA,2392000,3638000,5727000,15987,15631,59168,82310,2024,34,"금",NA
2024-08-22,NA,2374000,3615000,5908000,16494,15574,59509,81750,2024,34,"목",NA
2024-08-21,NA,2359000,3604000,6012000,16783,15606,58397,82320,2024,34,"수",NA
2024-08-20,NA,2353000,3613000,5973000,16674,15382,57747,82040,2024,34,"화",NA
2024-08-19,NA,2340000,3574000,5381000,15023,14831,55914,82110,2024,34,"월",NA
2024-08-16,NA,2333000,3558000,5588000,15600,15099,59850,81860,2024,33,"금",NA
2024-08-15,NA,2329000,3571000,5850000,16333,15378,57810,82400,2024,33,"목",NA
2024-08-14,NA,2325000,3568000,6063000,16925,15728,56573,77810,2024,33,"수",NA
2024-08-13,NA,2347000,3565000,6058000,16913,15764,52820,78180,2024,33,"화",NA
2024-08-12,NA,2355000,3558000,4979000,13899,14308,57883,78130,2024,33,"월",NA
2024-08-09,NA,2353000,3558000,5796000,16180,15208,49399,73360,2024,32,"금",NA
2024-08-08,NA,2298000,3508000,5785000,16149,15239,51030,73080,2024,32,"목",NA
2024-08-07,NA,2246000,3464000,5916000,16515,15021,53250,81350,2024,32,"수",NA
2024-08-06,NA,2272000,3482000,5850000,16331,14857,50261,81310,2024,32,"화",NA
2024-08-05,NA,2298000,3455000,4422000,12346,13545,NA,81080,2024,32,"월",NA
2024-08-02,NA,2313000,3450000,5740000,16024,14883,49323,80890,2024,31,"금",NA
2024-08-01,NA,2316000,3424000,5596000,15623,14574,47489,90730,2024,31,"목",NA
2024-07-31,NA,2293000,3421000,5653000,15781,14630,49654,82610,2024,31,"수",NA
2024-07-30,NA,2307000,3427000,5637000,15737,14454,46949,82920,2024,31,"화",NA
2024-07-29,NA,2289000,3449000,4149000,11584,13010,NA,83430,2024,31,"월",NA
2024-07-26,NA,2305000,3474000,5353000,14945,14021,59463,83190,2024,30,"금",NA
2024-07-25,NA,2305000,3477000,5460000,15244,14443,48333,83070,2024,30,"목",NA
2024-07-24,NA,2262000,3476000,5618000,15685,14617,46289,86620,2024,30,"수",NA
2024-07-23,NA,2285000,3416000,5577000,15569,14346,45081,87890,2024,30,"화",NA
2024-07-22,NA,2295000,3414000,4639000,12952,13436,NA,87870,2024,30,"월",NA
2024-07-19,NA,2337000,3424000,5565000,15537,14121,46441,83420,2024,29,"금",NA
2024-07-18,NA,2333000,3443000,5468000,15265,14235,49256,86810,2024,29,"목",NA
2024-07-17,NA,2333000,3443000,5579000,15576,14304,49782,87520,2024,29,"수",NA
2024-07-16,NA,2573000,3421000,5605000,15647,14365,46775,89050,2024,29,"화",NA
2024-07-15,NA,2544000,3371000,4186000,11687,12251,NA,86970,2024,29,"월",NA
2024-07-12,NA,2552000,3398000,5319000,14849,14554,51577,87890,2024,28,"금",NA
2024-07-11,NA,2557000,3451000,5636000,15735,14284,48196,88120,2024,28,"목",NA
2024-07-10,NA,2615000,3462000,5503000,15364,14073,49901,79360,2024,28,"수",NA
2024-07-09,NA,2676000,3482000,5522000,15415,14092,56883,83060,2024,28,"화",NA
2024-07-08,NA,2664000,3526000,3568000,9961,11829,NA,83150,2024,28,"월",NA
2024-07-05,NA,2713000,3527000,5228000,14596,14359,51032,83380,2024,27,"금",NA
2024-07-04,NA,NA,NA,5458000,15236,14273,43350,87750,2024,27,"목",NA
2024-07-03,NA,2435000,3499000,5401000,15079,13720,46645,86400,2024,27,"수",NA
2024-07-02,NA,2435000,3499000,5384000,15032,13661,47754,86300,2024,27,"화",NA
2024-07-01,NA,2417000,3485000,3689000,10298,12798,NA,86320,2024,27,"월",NA
2024-06-28,NA,2400000,3517000,4778000,13339,13280,46880,89890,2024,26,"금",NA
2024-06-27,NA,2421000,3487000,5133000,14331,13439,45357,89240,2024,26,"목",NA
2024-06-26,NA,2345000,3448000,5237000,14620,13579,43673,85670,2024,26,"수",NA
2024-06-25,NA,2367000,3486000,5338000,14902,13748,47048,85640,2024,26,"화",NA
2024-06-24,NA,2393000,3583000,3765000,10512,12252,49090,85740,2024,26,"월",NA
2024-06-21,NA,2400000,3668000,4931000,13767,13947,47692,86700,2024,25,"금",NA
2024-06-20,NA,2400000,3668000,5291000,14771,13689,46750,86900,2024,25,"목",NA
2024-06-19,NA,2409000,3668000,5375000,15006,13694,45977,88830,2024,25,"수",NA
2024-06-18,NA,2450000,3714000,5425000,15144,13849,41425,89100,2024,25,"화",NA
2024-06-17,NA,2437000,3697000,3743000,10450,11862,49369,89600,2024,25,"월",NA
2024-06-14,NA,2396000,3671000,5011000,13989,13630,49369,89960,2024,24,"금",NA
2024-06-13,NA,2373000,3653000,5309000,14820,13749,41724,91620,2024,24,"목",NA
2024-06-12,NA,2334000,3585000,5420000,15132,13727,47048,89000,2024,24,"수",NA
2024-06-11,NA,2275000,3536000,5462000,15248,13825,46021,88380,2024,24,"화",NA
2024-06-10,NA,2271000,3525000,3949000,11025,12416,48382,87400,2024,24,"월",NA
2024-06-07,NA,2217000,3486000,5264000,14697,13446,48382,82780,2024,23,"금",NA
2024-06-06,NA,2172000,3423000,4999000,13957,13542,47833,75460,2024,23,"목",NA
2024-06-05,NA,2172000,3423000,5489000,15325,14067,47833,74910,2024,23,"수",NA
2024-06-04,NA,2177000,3403000,5621000,15691,14320,48349,71500,2024,23,"화",NA
2024-06-03,NA,2242000,3474000,4508000,12585,13558,48689,71600,2024,23,"월",NA
2024-05-31,NA,2254000,3460000,5309000,14820,14318,48689,81340,2024,22,"금",NA
2024-05-30,NA,2243000,3452000,5416000,15120,14495,47275,81260,2024,22,"목",NA
2024-05-29,NA,2235000,3442000,5542000,15471,14474,50562,82360,2024,22,"수",NA
2024-05-28,NA,2217000,3461000,5583000,15586,14384,50131,81680,2024,22,"화",NA
2024-05-27,NA,2205000,3496000,3977000,11104,13132,NA,81500,2024,22,"월",NA
2024-05-24,NA,2198000,3466000,5387000,15038,14612,50996,75460,2024,21,"금",NA
2024-05-23,NA,2217000,3467000,5465000,15257,14419,47841,75460,2024,21,"목",NA
2024-05-22,NA,2172000,3418000,5576000,15567,14492,48201,91650,2024,21,"수",NA
2024-05-21,NA,2157000,3430000,5605000,15648,14609,45529,91560,2024,21,"화",NA
2024-05-20,NA,2209000,3388000,4315000,12045,13913,46955,91340,2024,21,"월",NA
2024-05-17,NA,2202000,3411000,5510000,15382,14989,52134,91480,2024,20,"금",NA
2024-05-16,NA,2227000,3417000,5515000,15396,14649,47036,91270,2024,20,"목",NA
2024-05-15,NA,2255000,3400000,5189000,14487,14053,51730,88530,2024,20,"수",NA
2024-05-14,NA,2257000,3411000,5554000,15506,14461,51730,86740,2024,20,"화",NA
2024-05-13,NA,2253000,3416000,4033000,11259,12158,49000,82760,2024,20,"월",NA
2024-05-10,NA,2252000,3420000,5603000,15642,14637,49445,89020,2024,19,"금",NA
2024-05-09,NA,2239000,3389000,5385000,15034,13926,47298,87670,2024,19,"목",NA
2024-05-08,NA,2177000,3371000,5278000,14736,13612,48634,83020,2024,19,"수",NA
2024-05-07,NA,2196000,3363000,5045000,14085,13192,45548,82320,2024,19,"화",NA
2024-05-06,NA,2339000,3405000,3676000,10263,11492,NA,75930,2024,19,"월",NA
2024-05-03,NA,2323000,3366000,5009000,13985,12841,45981,76220,2024,18,"금",NA
2024-05-02,NA,2323000,3366000,5128000,14315,13098,48329,82630,2024,18,"목",NA
2024-05-01,NA,2323000,3369000,5360000,14963,13433,48508,86940,2024,18,"수",NA
2024-04-30,NA,2306000,3279000,5458000,15236,13919,48402,93410,2024,18,"화",NA
2024-04-29,NA,2298000,3321000,3760000,10496,13188,NA,93730,2024,18,"월",NA
2024-04-26,NA,2278000,3360000,5094000,14222,13757,52175,93620,2024,17,"금",NA
2024-04-25,NA,2271000,3331000,5496000,15342,14361,45711,89820,2024,17,"목",NA
2024-04-24,NA,2200000,3283000,5671000,15831,14597,49460,82930,2024,17,"수",NA
2024-04-23,NA,2194000,3315000,5852000,16337,14934,51527,80040,2024,17,"화",NA
2024-04-22,NA,2259000,3343000,4082000,11396,12645,48427,86590,2024,17,"월",NA
2024-04-19,NA,2252000,3360000,5492000,15332,14858,49553,92730,2024,16,"금",NA
2024-04-18,NA,2265000,3423000,5697000,15904,14765,48099,92880,2024,16,"목",NA
2024-04-17,NA,2250000,3420000,5846000,16320,15057,48668,87030,2024,16,"수",NA
2024-04-16,NA,2281000,3475000,5976000,16683,15164,48444,86940,2024,16,"화",NA
2024-04-15,NA,2260000,3444000,4663000,13019,13712,48311,86860,2024,16,"월",NA
2024-04-12,NA,2273000,3449000,5587000,15598,15141,51385,83080,2024,15,"금",NA
2024-04-11,NA,2275000,3427000,5826000,16265,15323,52280,83680,2024,15,"목",NA
2024-04-10,NA,2223000,3428000,5876000,16404,15343,46199,92120,2024,15,"수",NA
2024-04-09,NA,2205000,3406000,5876000,16404,15343,46199,91900,2024,15,"화",NA
2024-04-08,NA,2259000,3450000,3746000,10457,13129,NA,91190,2024,15,"월",NA
2024-04-05,NA,2321000,3450000,5777000,16128,15459,48938,84060,2024,14,"금",NA
2024-04-04,NA,2339000,3421000,5720000,15970,15033,49608,89490,2024,14,"목",NA
2024-04-03,NA,2362000,3388000,5643000,15753,14771,49841,80680,2024,14,"수",NA
2024-04-02,NA,2356000,3379000,5621000,15692,14653,47897,80290,2024,14,"화",NA
2024-04-01,NA,2355000,3371000,4062000,11340,12770,53274,81150,2024,14,"월",NA
2024-03-29,NA,2349000,3417000,5341000,14912,14820,53274,83550,2024,13,"금",NA
2024-03-28,NA,2340000,3443000,5456000,15233,14506,50669,79020,2024,13,"목",NA
2024-03-27,NA,2295000,3423000,5469000,15268,14505,50330,81400,2024,13,"수",NA
2024-03-26,NA,2311000,3465000,5595000,15621,14760,49893,80880,2024,13,"화",NA
2024-03-25,NA,2344000,3461000,4634000,12936,15365,49893,80870,2024,13,"월",NA
2024-03-22,NA,2339000,3485000,5037000,14062,14953,48648,82340,2024,12,"금",NA
2024-03-21,NA,2319000,3473000,5385000,15033,14580,51163,84820,2024,12,"목",NA
2024-03-20,NA,2322000,3469000,5516000,15399,14666,54105,89410,2024,12,"수",NA
2024-03-19,NA,2353000,3482000,5630000,15718,14874,52206,89850,2024,12,"화",NA
2024-03-18,NA,2339000,3471000,4534000,12658,12503,55397,89980,2024,12,"월",NA
2024-03-15,NA,2428000,3437000,5375000,15006,14912,NA,92650,2024,11,"금",NA
2024-03-14,NA,2451000,3442000,5490000,15327,14807,40666,92990,2024,11,"목",NA
2024-03-13,NA,2456000,3418000,5645000,15760,15006,51719,96770,2024,11,"수",NA
2024-03-12,NA,2486000,3376000,5756000,16069,15227,50157,97310,2024,11,"화",NA
2024-03-11,NA,2493000,3376000,4235000,11824,13475,NA,97100,2024,11,"월",NA
2024-03-08,NA,2533000,3356000,5701000,15915,15427,51743,99620,2024,10,"금",NA
2024-03-07,NA,2477000,3301000,5671000,15831,15268,50186,91140,2024,10,"목",NA
2024-03-06,NA,2477000,3297000,5840000,16303,15395,52207,91450,2024,10,"수",NA
2024-03-05,NA,2317000,3311000,5946000,16599,15480,50822,91460,2024,10,"화",NA
2024-03-04,NA,2334000,3358000,4368000,12194,13994,NA,91480,2024,10,"월",NA
2024-03-01,NA,2362000,3405000,5718000,15964,15446,53750,86380,2024,9,"금",NA
2024-02-29,NA,NA,NA,5718000,15964,15446,53750,93320,2024,9,"목",NA
2024-02-28,NA,NA,NA,5962000,16643,15774,50493,93510,2024,9,"수",NA
2024-02-27,NA,2353000,3376000,5978000,16688,15540,53442,93680,2024,9,"화",NA
2024-02-26,NA,2365000,3382000,4297000,11995,13606,51964,93690,2024,9,"월",NA
2024-02-23,NA,2417000,3370000,6122000,17090,16136,52340,93810,2024,8,"금",NA
2024-02-22,NA,2392000,3316000,5807000,16211,15684,51359,93940,2024,8,"목",NA
2024-02-21,NA,2392000,3316000,5896000,16460,15401,51082,95000,2024,8,"수",NA
2024-02-20,NA,2424000,3310000,5878000,16411,15161,50619,95220,2024,8,"화",NA
2024-02-19,NA,2433000,3288000,4057000,11325,13077,49511,95310,2024,8,"월",NA
2024-02-16,NA,2427000,3312000,5938000,16576,15489,52622,90020,2024,7,"금",NA
2024-02-15,NA,2442000,3309000,5906000,16489,15062,53706,94690,2024,7,"목",NA
2024-02-14,NA,2440000,3313000,5852000,16336,14870,54372,92580,2024,7,"수",NA
2024-02-13,NA,2377000,3337000,NA,NA,NA,51946,92630,2024,7,"화",NA
2024-02-12,NA,2376000,3338000,NA,NA,NA,NA,92620,2024,7,"월",NA
2024-02-08,NA,2314000,3339000,5252000,14661,13192,55272,92920,2024,6,"목",NA
2024-02-07,NA,2314000,3339000,5984000,16706,15634,55215,92710,2024,6,"수",NA
2024-02-06,NA,2328000,3351000,6299000,17586,15747,56483,93270,2024,6,"화",NA
2024-02-05,NA,2361000,3374000,6147000,17161,15143,59036,93250,2024,6,"월",NA
2024-02-02,NA,2353000,3333000,5693000,15892,14677,52335,88710,2024,5,"금",NA
2024-02-01,NA,2386000,3375000,5643000,15754,14051,53420,94610,2024,5,"목",NA
2024-01-31,NA,2394000,3354000,5577000,15569,14109,52569,98540,2024,5,"수",NA
2024-01-30,NA,2558000,3361000,5604000,15646,14286,51393,98180,2024,5,"화",NA
2024-01-29,NA,2557000,3370000,5080000,14181,13956,53414,98060,2024,5,"월",NA
2024-01-26,NA,2513000,3429000,5203000,14526,13692,53038,98000,2024,4,"금",NA
2024-01-25,NA,2511000,3432000,5410000,15104,13907,54838,94360,2024,4,"목",NA
2024-01-24,NA,2544000,3444000,5506000,15371,14213,54458,93080,2024,4,"수",NA
2024-01-23,NA,2557000,3444000,5677000,15850,14433,53386,93420,2024,4,"화",NA
2024-01-22,NA,2563000,3464000,5038000,14066,13801,53886,93500,2024,4,"월",NA
2024-01-19,NA,2516000,3483000,5290000,14768,13828,52390,96790,2024,3,"금",NA
2024-01-18,NA,2418000,3525000,5726000,15986,14663,53987,95150,2024,3,"목",NA
2024-01-17,NA,2411000,3527000,5934000,16565,15084,55772,94910,2024,3,"수",NA
2024-01-16,NA,2418000,3550000,5973000,16676,15245,54160,94900,2024,3,"화",NA
2024-01-15,NA,2400000,3560000,5359000,14961,14562,54922,94920,2024,3,"월",NA
2024-01-12,NA,2391000,3509000,5897000,16464,15392,60814,94230,2024,2,"금",NA
2024-01-11,NA,2376000,3487000,6351000,17731,16662,58293,94130,2024,2,"목",NA
2024-01-10,NA,2334000,3472000,6578000,18364,17086,58649,98720,2024,2,"수",NA
2024-01-09,NA,2392000,3459000,6514000,18186,17030,58481,98820,2024,2,"화",NA
2024-01-08,NA,2395000,3457000,6093000,17009,16428,NA,98790,2024,2,"월",NA
2024-01-05,NA,2397000,3436000,6235000,17407,16823,58613,98860,2024,1,"금",NA
2024-01-04,NA,2336000,3387000,6540000,18259,17110,59333,94640,2024,1,"목",NA
2024-01-03,NA,2311000,3365000,6620000,18480,16837,59718,94600,2024,1,"수",NA
2024-01-02,NA,2300000,3351000,5895000,16458,15301,NA,94610,2024,1,"화",NA
2024-01-01,NA,2280000,3332000,NA,NA,NA,NA,94660,2024,1,"월",NA
2023-12-29,NA,2308000,3336000,6104000,17041,16471,58470,94700,2023,52,"금",NA
2023-12-28,NA,2308000,3336000,6174000,17237,15950,56275,94870,2023,52,"목",NA
2023-12-27,NA,2329000,3386000,6054000,16901,15501,52883,94740,2023,52,"수",NA
2023-12-26,NA,2400000,3490000,5512000,15388,14840,54259,94780,2023,52,"화",NA
2023-12-25,NA,2408000,3521000,2981000,8322,NA,NA,94750,2023,52,"월",NA
2023-12-22,NA,NA,NA,5483000,15306,14671,53546,94710,2023,51,"금",NA
2023-12-21,NA,2415000,3566000,5773000,16116,14688,55614,96840,2023,51,"목",NA
2023-12-20,NA,2537000,3636000,5858000,16355,15033,55172,97850,2023,51,"수",NA
2023-12-19,NA,2562000,3713000,5879000,16414,15068,51742,97760,2023,51,"화",NA
2023-12-18,NA,2584000,3829000,4829000,13482,13706,50923,97800,2023,51,"월",NA
2023-12-15,NA,2614000,3836000,5451000,15218,14508,52212,97880,2023,50,"금",NA
2023-12-14,NA,2444000,3815000,5937000,16574,15400,52770,92510,2023,50,"목",NA
2023-12-13,NA,2444000,3815000,6157000,17188,15796,56381,92490,2023,50,"수",NA
2023-12-12,NA,2455000,3808000,6207000,17327,15937,51461,92550,2023,50,"화",NA
2023-12-11,NA,2484000,3715000,5136000,14339,14614,53761,92370,2023,50,"월",NA
2023-12-08,NA,2466000,3678000,5862000,16364,15903,52783,92600,2023,49,"금",NA
2023-12-07,NA,2520000,3648000,6138000,17136,16112,55927,92600,2023,49,"목",NA
2023-12-06,NA,2647000,3627000,6451000,18009,16330,53279,89750,2023,49,"수",NA
2023-12-05,NA,2692000,3590000,6298000,17582,16243,56245,89630,2023,49,"화",NA
2023-12-04,NA,2495000,3466000,5250000,14657,15172,57888,89620,2023,49,"월",NA
2023-12-01,NA,3203000,3680000,5922000,16533,16056,56041,89740,2023,48,"금","럼피스킨"
2023-11-30,NA,NA,NA,6184000,17265,16246,57188,96900,2023,48,"목","럼피스킨"
